"STATION","NAME","DATE","TMAX","TMIN"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-08","57","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-09","51","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-10","52","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-11","51","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-12","51","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-13","51","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-14","48","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-15","52","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-16","48","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-17","54","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-18","57","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-19","50","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-20","51","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-21","50","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-22","50","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-23","52","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-24","46","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-25","49","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-26","52","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-27","52","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-28","51","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-29","57","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-30","56","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-10-31","60","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-01","58","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-02","57","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-03","53","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-04","50","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-05","47","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-06","46","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-07","47","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-08","47","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-09","49","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-10","52","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-11","52","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-12","50","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-13","49","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-14","48","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-15","48","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-16","52","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-17","52","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-18","56","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-19","58","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-20","56","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-21","57","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-22","56","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-23","43","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-24","46","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-25","55","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-26","49","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-27","46","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-28","50","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-29","53","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-11-30","43","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-01","48","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-02","51","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-03","48","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-04","45","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-05","45","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-06","44","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-07","34","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-08","33","29"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-09","30","25"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-10","31","20"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-11","25","23"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-12","37","8"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-13","41","3"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-14","35","19"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-15","32","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-16","31","24"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-17","33","23"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-18","37","19"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-19","37","16"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-20","34","20"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-21","33","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-22","33","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-23","35","21"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-24","37","22"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-25","37","25"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-26","35","23"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-27","37","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-28","45","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-29","47","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-30","44","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1981-12-31","42","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-01","53","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-02","51","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-03","52","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-04","49","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-05","34","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-06","32","29"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-07","28","23"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-08","28","24"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-09","28","25"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-10","32","18"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-11","31","18"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-12","27","20"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-13","28","15"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-14","39","9"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-15","44","9"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-16","44","20"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-17","47","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-18","46","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-19","47","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-20","48","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-21","45","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-22","46","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-23","47","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-24","50","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-25","46","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-26","42","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-27","49","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-28","52","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-29","50","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-30","51","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-01-31","47","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-01","48","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-02","45","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-03","51","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-04","52","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-05","51","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-06","45","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-07","50","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-08","56","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-09","51","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-10","49","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-11","51","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-12","51","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-13","46","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-14","42","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-15","40","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-16","37","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-17","40","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-18","40","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-19","36","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-20","41","29"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-21","40","29"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-22","40","28"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-23","43","25"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-24","43","26"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-25","48","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-26","51","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-27","53","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-02-28","47","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-01","52","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-02","49","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-03","48","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-04","49","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-05","47","29"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-06","47","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-07","45","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-08","49","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-09","52","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-10","47","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-11","45","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-12","48","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-13","50","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-14","45","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-15","46","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-16","47","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-17","48","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-18","45","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-19","45","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-20","45","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-21","52","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-22","54","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-23","56","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-24","59","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-25","61","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-26","58","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-27","54","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-28","48","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-29","47","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-30","49","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-03-31","49","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-01","53","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-02","58","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-03","61","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-04","61","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-05","54","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-06","57","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-07","47","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-08","48","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-09","51","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-10","47","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-11","48","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-12","49","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-13","56","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-14","60","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-15","59","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-16","54","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-17","56","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-18","56","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-19","59","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-20","60","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-21","60","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-22","55","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-23","57","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-24","59","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-25","58","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-26","61","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-27","59","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-28","52","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-29","54","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-04-30","50","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-01","52","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-02","52","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-03","50","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-04","52","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-05","52","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-06","52","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-07","55","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-08","59","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-09","59","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-10","64","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-11","68","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-12","74","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-13","72","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-14","73","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-15","67","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-16","63","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-17","64","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-18","61","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-19","62","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-20","64","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-21","62","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-22","58","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-23","62","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-24","63","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-25","67","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-26","62","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-27","64","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-28","70","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-29","72","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-30","76","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-05-31","76","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-01","77","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-02","76","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-03","80","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-04","82","57"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-05","75","59"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-06","72","59"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-07","73","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-08","73","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-09","66","58"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-10","65","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-11","63","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-12","58","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-13","61","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-14","62","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-15","67","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-16","71","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-17","60","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-18","62","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-19","68","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-20","58","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-21","61","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-22","62","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-23","66","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-24","63","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-25","63","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-26","66","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-27","63","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-28","64","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-29","66","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-06-30","65","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-01","63","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-02","65","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-03","62","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-04","67","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-05","69","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-06","72","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-07","80","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-08","77","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-09","72","58"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-10","77","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-11","64","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-12","77","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-13","70","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-14","64","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-15","65","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-16","69","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-17","70","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-18","72","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-19","70","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-20","70","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-21","67","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-22","63","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-23","66","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-24","72","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-25","71","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-26","67","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-27","70","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-28","74","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-29","78","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-30","74","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-07-31","74","58"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-01","76","60"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-02","80","60"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-03","74","59"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-04","72","59"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-05","71","59"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-06","65","59"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-07","73","58"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-08","70","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-09","71","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-10","72","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-11","69","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-12","65","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-13","67","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-14","69","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-15","65","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-16","65","57"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-17","64","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-18","62","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-19","62","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-20","64","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-21","65","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-22","63","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-23","61","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-24","62","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-25","64","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-26","63","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-27","66","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-28","67","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-29","63","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-30","60","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-08-31","64","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-09-01","66","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-09-02","69","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-09-03","70","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-09-04","66","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-09-05","63","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-09-06","67","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-09-07","64","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-09-08","68","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-09-09","71","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1982-09-10","65","53"
